unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,bridge_highway_name,bridge_highway_segment,closed_date,Processing_time,resolution_description,resolution_action_updated_date,bridge_highway_direction,facility_type,road_ramp,taxi_pick_up_location,vehicle_type,taxi_company_borough
52576516,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,320 KINGSBOROUGH    3 WALK,KINGSBOROUGH    3 WALK,PACIFIC STREET,BERGEN STREET,PACIFIC STREET,BERGEN STREET,ADDRESS,BROOKLYN,KINGSBOROUGH    3 WALK,Closed,08 BROOKLYN,3013440001,BROOKLYN,1004842,185506,ONLINE,Unspecified,BROOKLYN,40.67582392,-73.92576285,"{'latitude': '40.675823923542566', 'longitude': '-73.9257628522692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,16,2,17,49,,,"Sunday, November 21, 2021",11.18333333,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T02:00:00.000,,,,,,
52575370,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11423,202-23 HILLSIDE AVENUE,HILLSIDE AVENUE,202 STREET,204 STREET,202 STREET,204 STREET,ADDRESS,HOLLIS,HILLSIDE AVENUE,In Progress,08 QUEENS,4105330001,QUEENS,1050266,201704,ONLINE,Unspecified,QUEENS,40.72006129,-73.76184451,"{'latitude': '40.720061291649834', 'longitude': '-73.76184450614252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24332,25,3,16,65,,,,,,,,,,,,
52580613,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11214,2160 84 STREET,84 STREET,21 AVENUE,BAY PARKWAY,21 AVENUE,BAY PARKWAY,ADDRESS,BROOKLYN,84 STREET,In Progress,11 BROOKLYN,3063350029,BROOKLYN,986037,159203,ONLINE,Unspecified,BROOKLYN,40.60365159,-73.99356457,"{'latitude': '40.60365159116164', 'longitude': '-73.99356457070047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,45,37,,,,,,,,,,,,
52578354,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,221 SHEFFIELD AVENUE,SHEFFIELD AVENUE,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,SHEFFIELD AVENUE,In Progress,05 BROOKLYN,3037200001,BROOKLYN,1012853,184113,ONLINE,Unspecified,BROOKLYN,40.67197819,-73.89688797,"{'latitude': '40.671978194721866', 'longitude': '-73.89688796931318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,37,47,,,,,,,,,,,,
52575290,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,130 STREET,130 STREET,130 STREET,ATLANTIC AVENUE,130 STREET,ATLANTIC AVENUE,INTERSECTION,,,In Progress,09 QUEENS,,QUEENS,1034465,192847,ONLINE,Unspecified,QUEENS,40.69585477,-73.81891314,"{'latitude': '40.69585477466097', 'longitude': '-73.8189131427621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015,46,3,46,60,,,,,,,,,,,,
52575316,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,91-10 34 AVENUE,34 AVENUE,91 STREET,NYS ASSEMB IVAN LAFAYETTE WAY,91 STREET,NYS ASSEMB IVAN LAFAYETTE WAY,ADDRESS,JACKSON HEIGHTS,34 AVENUE,Closed,03 QUEENS,4014527501,QUEENS,1018477,214231,ONLINE,Unspecified,QUEENS,40.75462488,-73.8764607,"{'latitude': '40.75462487750684', 'longitude': '-73.8764607025274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14783,65,3,5,73,,,"Sunday, November 21, 2021",11.35,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2021-11-21T01:57:59.000,,,,,,
52579738,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10454,700 EAST  140 STREET,EAST  140 STREET,CYPRESS AVENUE,JACKSON AVENUE,CYPRESS AVENUE,JACKSON AVENUE,ADDRESS,BRONX,EAST  140 STREET,In Progress,01 BRONX,2025680012,BRONX,1008747,232933,MOBILE,Unspecified,BRONX,40.8059892,-73.91151205,"{'latitude': '40.80598920092896', 'longitude': '-73.91151204972631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10932,49,5,35,23,,,,,,,,,,,,
52580721,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,446 EAST  176 STREET,EAST  176 STREET,METRO NORTH HARLEM LINE,WASHINGTON AVENUE,METRO NORTH HARLEM LINE,WASHINGTON AVENUE,ADDRESS,BRONX,EAST  176 STREET,In Progress,06 BRONX,2029080017,BRONX,1012061,247593,ONLINE,Unspecified,BRONX,40.84621689,-73.89948048,"{'latitude': '40.8462168898229', 'longitude': '-73.8994804774904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935,35,5,22,31,,,,,,,,,,,,
52579739,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,118 WEST  137 STREET,WEST  137 STREET,LENOX AVENUE,NEW YORK RENS COURT,LENOX AVENUE,NEW YORK RENS COURT,ADDRESS,NEW YORK,WEST  137 STREET,In Progress,10 MANHATTAN,1019210044,MANHATTAN,1000644,236485,ONLINE,Unspecified,MANHATTAN,40.8157572,-73.94077298,"{'latitude': '40.81575720273406', 'longitude': '-73.94077298270116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12427,18,4,36,20,,,,,,,,,,,,
52578497,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,215 WEST  242 STREET,WEST  242 STREET,IRT-1-BROADWAY/7 AVENUE LINE,MANHATTAN COLLEGE PARKWAY,IRT-1-BROADWAY/7 AVENUE LINE,MANHATTAN COLLEGE PARKWAY,ADDRESS,BRONX,WEST  242 STREET,In Progress,08 BRONX,2058011054,BRONX,1012189,263382,ONLINE,Unspecified,BRONX,40.88955245,-73.89895201,"{'latitude': '40.88955245244642', 'longitude': '-73.89895200699937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11609,48,5,40,33,,,,,,,,,,,,
52572865,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11219,4601 11 AVENUE,11 AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,11 AVENUE,In Progress,12 BROOKLYN,3056210006,BROOKLYN,985675,172184,ONLINE,Unspecified,BROOKLYN,40.63928179,-73.99486548,"{'latitude': '40.63928179346538', 'longitude': '-73.99486548217033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621,2,2,18,39,,,,,,,,,,,,
52574314,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2842 GRAND CONCOURSE,GRAND CONCOURSE,EAST  197 STREET,EAST  198 STREET,EAST  197 STREET,EAST  198 STREET,ADDRESS,BRONX,GRAND CONCOURSE,In Progress,07 BRONX,2033040119,BRONX,1014344,256260,ONLINE,Unspecified,BRONX,40.8699977,-73.89118994,"{'latitude': '40.86999770252244', 'longitude': '-73.89118994431134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,22,34,,,,,,,,,,,,
52577421,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10028,225 EAST   85 STREET,EAST   85 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   85 STREET,Closed,08 MANHATTAN,1015310035,MANHATTAN,997057,222669,ONLINE,Unspecified,MANHATTAN,40.77784197,-73.95375817,"{'latitude': '40.777841970503545', 'longitude': '-73.9537581741874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425,23,4,1,11,,,"Sunday, November 21, 2021",3.116666662,The Police Department responded to the complaint and determined that police action was not necessary.,2021-11-21T01:47:47.000,,,,,,
52574811,"Sunday, November 21, 2021",NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,102-12 STRONG AVENUE,STRONG AVENUE,RICHARD ITALIANO CORNER,103 STREET,RICHARD ITALIANO CORNER,103 STREET,ADDRESS,CORONA,STRONG AVENUE,In Progress,04 QUEENS,4019400014,QUEENS,1023300,209446,MOBILE,Unspecified,QUEENS,40.74147129,-73.85908033,"{'latitude': '40.74147128825897', 'longitude': '-73.85908032754476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,66,3,21,68,,,,,,,,,,,,
52577522,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1923 MONTEREY AVENUE,MONTEREY AVENUE,EAST TREMONT AVENUE,EAST  178 STREET,EAST TREMONT AVENUE,EAST  178 STREET,ADDRESS,BRONX,MONTEREY AVENUE,In Progress,06 BRONX,2030600021,BRONX,1013251,247822,ONLINE,Unspecified,BRONX,40.8468416,-73.89517838,"{'latitude': '40.84684159878211', 'longitude': '-73.89517837885471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935,35,5,22,31,,,,,,,,,,,,
52572720,"Sunday, November 21, 2021",NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,144-02 TUSKEGEE AIRMEN WAY,TUSKEGEE AIRMEN WAY,PINEGROVE STREET,INWOOD STREET,PINEGROVE STREET,INWOOD STREET,ADDRESS,JAMAICA,TUSKEGEE AIRMEN WAY,In Progress,12 QUEENS,4100750007,QUEENS,1037974,191082,PHONE,Unspecified,QUEENS,40.69098966,-73.806273,"{'latitude': '40.690989663568175', 'longitude': '-73.80627299694919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24670,41,3,46,61,,,,,,,,,,,,
52573996,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11416,86-05 97 AVENUE,97 AVENUE,86 STREET,87 STREET,86 STREET,87 STREET,ADDRESS,OZONE PARK,97 AVENUE,Closed,09 QUEENS,4090220028,QUEENS,1024647,188445,MOBILE,Unspecified,QUEENS,40.68382258,-73.85434544,"{'latitude': '40.68382257735968', 'longitude': '-73.85434543509702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24012,46,3,41,60,,,"Sunday, November 21, 2021",15.08333334,The Police Department issued a summons in response to the complaint.,2021-11-21T01:57:24.000,,,,,,
52578355,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,In Progress,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,40.83881118,-73.93767696,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,39,21,,,,,,,,,,,,
52579425,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11423,202-35 FOOTHILL AVENUE,FOOTHILL AVENUE,DEAD END,204 STREET,DEAD END,204 STREET,ADDRESS,HOLLIS,FOOTHILL AVENUE,In Progress,08 QUEENS,4105380070,QUEENS,1050281,202036,ONLINE,Unspecified,QUEENS,40.72097244,-73.76178714,"{'latitude': '40.7209724362971', 'longitude': '-73.76178713623784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24332,25,3,16,65,,,,,,,,,,,,
52578607,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10472,1235 STRATFORD AVENUE,STRATFORD AVENUE,PELHAM LINE,EAST  172 STREET,PELHAM LINE,EAST  172 STREET,ADDRESS,BRONX,STRATFORD AVENUE,Closed,09 BRONX,2037760062,BRONX,1018625,241835,ONLINE,Unspecified,BRONX,40.83038975,-73.87578523,"{'latitude': '40.83038975382235', 'longitude': '-73.87578522714726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11610,58,5,31,26,,,"Sunday, November 21, 2021",5.416666665,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:47:27.000,,,,,,
52579712,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11201,FRONT STREET,FRONT STREET,FRONT STREET,HUDSON AVENUE,FRONT STREET,HUDSON AVENUE,INTERSECTION,,,In Progress,02 BROOKLYN,,BROOKLYN,989470,195119,ONLINE,Unspecified,BROOKLYN,40.70223181,-73.98117369,"{'latitude': '40.702231809032455', 'longitude': '-73.98117369011425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54,,,,,,,,,,,,
52575437,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,8703 5 AVENUE,5 AVENUE,87 STREET,88 STREET,87 STREET,88 STREET,ADDRESS,BROOKLYN,5 AVENUE,In Progress,10 BROOKLYN,3060510008,BROOKLYN,976800,165436,ONLINE,Unspecified,BROOKLYN,40.62075694,-74.02683617,"{'latitude': '40.620756940159175', 'longitude': '-74.0268361698577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216,10,2,44,41,,,,,,,,,,,,
52574251,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,332 LAFAYETTE STREET,LAFAYETTE STREET,EAST HOUSTON STREET,BLEECKER STREET,EAST HOUSTON STREET,BLEECKER STREET,ADDRESS,NEW YORK,LAFAYETTE STREET,In Progress,02 MANHATTAN,1005227501,MANHATTAN,985695,203696,PHONE,Unspecified,MANHATTAN,40.72577505,-73.99478666,"{'latitude': '40.72577504829143', 'longitude': '-73.99478666125793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12075,57,4,32,5,,,,,,,,,,,,
52572796,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,39 AUBURN PLACE,AUBURN PLACE,NORTH ELLIOTT PLACE,NORTH PORTLAND AVENUE,NORTH ELLIOTT PLACE,NORTH PORTLAND AVENUE,ADDRESS,BROOKLYN,AUBURN PLACE,In Progress,02 BROOKLYN,3020390101,BROOKLYN,990849,192268,PHONE,Unspecified,BROOKLYN,40.69440556,-73.97620302,"{'latitude': '40.694405557914095', 'longitude': '-73.97620301981391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,68,2,48,55,,,,,,,,,,,,
52580597,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,955 EAST   98 STREET,EAST   98 STREET,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,EAST   98 STREET,In Progress,18 BROOKLYN,3081480005,BROOKLYN,1011015,175236,ONLINE,Unspecified,BROOKLYN,40.64761855,-73.90354907,"{'latitude': '40.647618546929706', 'longitude': '-73.90354907456388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13827,5,2,25,42,,,,,Your complaint has been received by the Police Department and additional information will be available later.,2021-11-21T01:43:47.000,,,,,,
52578350,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10468,2243 HAMPDEN PLACE,HAMPDEN PLACE,WEST  182 STREET,WEST FORDHAM ROAD,WEST  182 STREET,WEST FORDHAM ROAD,ADDRESS,BRONX,HAMPDEN PLACE,In Progress,07 BRONX,2032340021,BRONX,1008671,252958,PHONE,Unspecified,BRONX,40.86095224,-73.91171367,"{'latitude': '40.8609522371284', 'longitude': '-73.91171367317361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,29,34,,,,,,,,,,,,
52578457,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2842 GRAND CONCOURSE,GRAND CONCOURSE,EAST  197 STREET,EAST  198 STREET,EAST  197 STREET,EAST  198 STREET,ADDRESS,BRONX,GRAND CONCOURSE,In Progress,07 BRONX,2033040119,BRONX,1014344,256260,ONLINE,Unspecified,BRONX,40.8699977,-73.89118994,"{'latitude': '40.86999770252244', 'longitude': '-73.89118994431134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,22,34,,,,,,,,,,,,
52579405,"Sunday, November 21, 2021",DOT,Department of Transportation,Bus Stop Shelter Complaint,Dirty/Graffiti,Bus Stop Shelter,10024,100 WEST   86 STREET,WEST   86 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   86 STREET,In Progress,07 MANHATTAN,1012160033,MANHATTAN,991836,225879,ONLINE,Unspecified,MANHATTAN,40.78665859,-73.97260585,"{'latitude': '40.786658590808194', 'longitude': '-73.97260584586374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421,20,4,19,12,,,,,,,,,,,,
52572858,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,58 PALMETTO STREET,PALMETTO STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,PALMETTO STREET,In Progress,04 BROOKLYN,3033490011,BROOKLYN,1006565,190987,ONLINE,Unspecified,BROOKLYN,40.69086384,-73.91953304,"{'latitude': '40.69086383728305', 'longitude': '-73.91953303925457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,30,53,,,,,,,,,,,,
52574264,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10455,535 UNION AVENUE,UNION AVENUE,EAST  147 STREET,EAST  149 STREET,EAST  147 STREET,EAST  149 STREET,ADDRESS,BRONX,UNION AVENUE,In Progress,01 BRONX,2025827501,BRONX,1010397,235174,ONLINE,Unspecified,BRONX,40.81213539,-73.9055432,"{'latitude': '40.812135392601974', 'longitude': '-73.90554320299535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10933,49,5,35,23,,,,,,,,,,,,
52572898,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11423,202-35 FOOTHILL AVENUE,FOOTHILL AVENUE,DEAD END,204 STREET,DEAD END,204 STREET,ADDRESS,HOLLIS,FOOTHILL AVENUE,In Progress,08 QUEENS,4105380070,QUEENS,1050281,202036,PHONE,Unspecified,QUEENS,40.72097244,-73.76178714,"{'latitude': '40.7209724362971', 'longitude': '-73.76178713623784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24332,25,3,16,65,,,,,,,,,,,,
52572836,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11370,80-01 32 AVENUE,32 AVENUE,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,EAST ELMHURST,32 AVENUE,In Progress,03 QUEENS,4011510039,QUEENS,1015424,215278,MOBILE,Unspecified,QUEENS,40.75750991,-73.88747537,"{'latitude': '40.75750991435137', 'longitude': '-73.88747536600178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14781,65,3,5,73,,,,,,,,,,,,
52574280,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10009,111 AVENUE A,AVENUE A,EAST    7 STREET,ST MARKS PLACE,EAST    7 STREET,ST MARKS PLACE,ADDRESS,NEW YORK,AVENUE A,Closed,03 MANHATTAN,1004350037,MANHATTAN,988830,203833,ONLINE,Unspecified,MANHATTAN,40.72615001,-73.98347597,"{'latitude': '40.72615001233742', 'longitude': '-73.98347596822626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729,70,4,50,5,,,"Sunday, November 21, 2021",6.733333336,The Police Department responded and upon arrival those responsible for the condition were gone.,2021-11-21T01:44:39.000,,,,,,
52572884,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11223,2411 EAST    3 STREET,EAST    3 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,EAST    3 STREET,In Progress,15 BROOKLYN,3071790042,BROOKLYN,993268,154723,ONLINE,Unspecified,BROOKLYN,40.59135049,-73.96752993,"{'latitude': '40.5913504885388', 'longitude': '-73.96752993169969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183,32,2,45,36,,,,,,,,,,,,
52579809,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,WADSWORTH TERRACE,WADSWORTH TERRACE,WADSWORTH TERRACE,WEST  188 STREET,WADSWORTH TERRACE,WEST  188 STREET,INTERSECTION,,,Closed,12 MANHATTAN,,MANHATTAN,1002917,250616,ONLINE,Unspecified,MANHATTAN,40.85453819,-73.93252194,"{'latitude': '40.85453819275179', 'longitude': '-73.93252193530013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,,,"Sunday, November 21, 2021",15.11666667,The Police Department reviewed your complaint and provided additional information below.,2021-11-21T01:52:59.000,,,,,,
